,query
244,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = “en"") 
}
ORDER BY ?name
limit 100"
245,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
 
}
ORDER BY ?name
limit 100"
246,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = “en"")  
 }
ORDER BY ?name
limit 100"
247,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang  (?label) = “en"")  
 }
ORDER BY ?name
limit 100"
248,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (?label = “en"")  
 }
ORDER BY ?name
limit 100"
249,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
250,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth  ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
251,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
252,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
253,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
254,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
255,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
256,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbpedia-owl:birthPlace ?birthPlace.
   ?birthPlace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
257,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbpedia-owl:birthPlace ?birthPlace.
   ?birthPlace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
258,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label ?label1 WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbpedia-owl:birthPlace ?birthPlace.
   ?birthPlace rdfs:label1 ?label1.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
259,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
260,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT  ?person ?name ?birth ?label WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date)
FILTER (lang(?label) = 'en') 
 }
ORDER BY ?name
limit 100"
261,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = “en"") 
}
ORDER BY ?name
limit 100"
262,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang (?label) = “en"") 
}
ORDER BY ?name
limit 100"
263,"
PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = “en"") 
}
ORDER BY ?name
limit 100"
264,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = “en"") 
}
ORDER BY ?name
limit 100"
265,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
266,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
267,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
268,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
269,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
270,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
271,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
272,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label   WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
273,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label  ?status  WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
274,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label  ?status  WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
275,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label  ?status  WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status .
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
276,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label  ?status  WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status .
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
277,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth  ?label  ?status  WHERE {
 
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status .
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
278,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person?name ?birth   ?status  WHERE {
 
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status .
FILTER (?birth > ""1960-01-01""^^xsd:date) 
}
ORDER BY ?name
limit 100"
279,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?name ?birth ?birthplace ?label ?person  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
280,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?birthplace ?label  WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
281,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person 
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
282,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1960-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
283,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1970-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
284,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:birthPlace ?birthplace.
   ?birthplace rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
285,"PREFIX : <http://dbpedia.org/resource/>
PREFIX rdfs: <http://www.w3.org/2000/01/rdf-schema#>
PREFIX dbo: <http://dbpedia.org/ontology/>
PREFIX foaf: <http://xmlns.com/foaf/0.1/>
PREFIX dbpedia-owl: <http://dbpedia.org/ontology/>

SELECT ?person ?name ?birth ?label ?status WHERE {
   ?person dbpedia-owl:nationality ?nationality.
   ?nationality rdfs:label ?label.
   ?person dbo:birthDate ?birth .
   ?person foaf:name ?name .
   ?person dbo:occupation :Engineer .
   ?person dbpedia-owl:status ?status.
FILTER (?birth > ""1950-01-01""^^xsd:date) 
FILTER (lang(?label) = ""en"") 
}
ORDER BY ?name
limit 100"
